date,route_line,ridership
2021-07-06,LRT Kelana Jaya Line,31404.0
2021-07-07,LRT Kelana Jaya Line,32047.0
2021-07-08,LRT Kelana Jaya Line,31655.0
2021-07-09,LRT Kelana Jaya Line,32508.0
2021-07-10,LRT Kelana Jaya Line,19210.0
2021-07-11,LRT Kelana Jaya Line,14099.0
2021-07-12,LRT Kelana Jaya Line,32868.0
2021-07-13,LRT Kelana Jaya Line,32817.0
2021-07-14,LRT Kelana Jaya Line,32533.0
2021-07-15,LRT Kelana Jaya Line,32400.0
2021-07-16,LRT Kelana Jaya Line,32348.0
2021-07-17,LRT Kelana Jaya Line,20183.0
2021-07-18,LRT Kelana Jaya Line,15458.0
2021-07-19,LRT Kelana Jaya Line,33404.0
2021-07-20,LRT Kelana Jaya Line,15442.0
2021-07-21,LRT Kelana Jaya Line,33517.0
2021-07-22,LRT Kelana Jaya Line,34958.0
2021-07-23,LRT Kelana Jaya Line,35405.0
2021-07-24,LRT Kelana Jaya Line,21818.0
2021-07-25,LRT Kelana Jaya Line,16010.0
2021-07-26,LRT Kelana Jaya Line,36619.0
2021-07-27,LRT Kelana Jaya Line,36545.0
2021-07-28,LRT Kelana Jaya Line,36812.0
2021-07-29,LRT Kelana Jaya Line,36230.0
2021-07-30,LRT Kelana Jaya Line,37136.0
2021-07-31,LRT Kelana Jaya Line,24050.0
2021-08-01,LRT Kelana Jaya Line,17678.0
2021-08-02,LRT Kelana Jaya Line,37432.0
2021-08-03,LRT Kelana Jaya Line,36467.0
2021-08-04,LRT Kelana Jaya Line,36820.0
2021-08-05,LRT Kelana Jaya Line,36330.0
2021-08-06,LRT Kelana Jaya Line,36807.0
2021-08-07,LRT Kelana Jaya Line,22937.0
2021-08-08,LRT Kelana Jaya Line,16691.0
2021-08-09,LRT Kelana Jaya Line,38919.0
2021-08-10,LRT Kelana Jaya Line,20399.0
2021-08-11,LRT Kelana Jaya Line,39321.0
2021-08-12,LRT Kelana Jaya Line,38936.0
2021-08-13,LRT Kelana Jaya Line,39405.0
2021-08-14,LRT Kelana Jaya Line,25005.0
2021-08-15,LRT Kelana Jaya Line,17822.0
2021-08-16,LRT Kelana Jaya Line,42716.0
2021-08-17,LRT Kelana Jaya Line,42859.0
2021-08-18,LRT Kelana Jaya Line,43961.0
2021-08-19,LRT Kelana Jaya Line,44314.0
2021-08-20,LRT Kelana Jaya Line,46225.0
2021-08-21,LRT Kelana Jaya Line,26479.0
2021-08-22,LRT Kelana Jaya Line,24315.0
2021-08-23,LRT Kelana Jaya Line,45287.0
2021-08-24,LRT Kelana Jaya Line,44954.0
2021-08-25,LRT Kelana Jaya Line,46271.0
2021-08-26,LRT Kelana Jaya Line,46028.0
2021-08-27,LRT Kelana Jaya Line,47007.0
2021-08-28,LRT Kelana Jaya Line,32874.0
2021-08-29,LRT Kelana Jaya Line,24797.0
2021-08-30,LRT Kelana Jaya Line,48363.0
2021-08-31,LRT Kelana Jaya Line,26186.0
2021-09-01,LRT Kelana Jaya Line,51066.0
2021-09-02,LRT Kelana Jaya Line,50883.0
2021-09-03,LRT Kelana Jaya Line,52020.0
2021-09-04,LRT Kelana Jaya Line,36715.0
2021-09-05,LRT Kelana Jaya Line,29180.0
2021-09-06,LRT Kelana Jaya Line,54421.0
2021-09-07,LRT Kelana Jaya Line,54579.0
2021-09-08,LRT Kelana Jaya Line,55414.0
2021-09-09,LRT Kelana Jaya Line,55234.0
2021-09-10,LRT Kelana Jaya Line,57171.0
2021-09-11,LRT Kelana Jaya Line,42950.0
2021-09-12,LRT Kelana Jaya Line,35059.0
2021-09-13,LRT Kelana Jaya Line,58399.0
2021-09-14,LRT Kelana Jaya Line,60726.0
2021-09-15,LRT Kelana Jaya Line,62667.0
2021-09-16,LRT Kelana Jaya Line,37270.0
2021-09-17,LRT Kelana Jaya Line,60696.0
2021-09-18,LRT Kelana Jaya Line,43757.0
2021-09-19,LRT Kelana Jaya Line,36303.0
2021-09-20,LRT Kelana Jaya Line,65313.0
2021-09-21,LRT Kelana Jaya Line,64237.0
2021-09-22,LRT Kelana Jaya Line,66409.0
2021-09-23,LRT Kelana Jaya Line,66331.0
2021-09-24,LRT Kelana Jaya Line,67809.0
2021-09-25,LRT Kelana Jaya Line,49764.0
2021-09-26,LRT Kelana Jaya Line,39094.0
2021-09-27,LRT Kelana Jaya Line,69287.0
2021-09-28,LRT Kelana Jaya Line,69490.0
2021-09-29,LRT Kelana Jaya Line,70513.0
2021-09-30,LRT Kelana Jaya Line,71666.0
2021-10-01,LRT Kelana Jaya Line,75816.0
2021-10-02,LRT Kelana Jaya Line,55193.0
2021-10-03,LRT Kelana Jaya Line,46457.0
2021-10-04,LRT Kelana Jaya Line,78100.0
2021-10-05,LRT Kelana Jaya Line,78925.0
2021-10-06,LRT Kelana Jaya Line,80785.0
2021-10-07,LRT Kelana Jaya Line,80582.0
2021-10-08,LRT Kelana Jaya Line,84593.0
2021-10-09,LRT Kelana Jaya Line,61120.0
2021-10-10,LRT Kelana Jaya Line,51303.0
2021-10-11,LRT Kelana Jaya Line,84459.0
2021-10-12,LRT Kelana Jaya Line,85624.0
2021-10-13,LRT Kelana Jaya Line,85803.0
2021-10-14,LRT Kelana Jaya Line,84689.0
2021-10-15,LRT Kelana Jaya Line,86445.0
2021-10-16,LRT Kelana Jaya Line,61053.0
2021-10-17,LRT Kelana Jaya Line,50456.0
2021-10-18,LRT Kelana Jaya Line,82533.0
2021-10-19,LRT Kelana Jaya Line,52386.0
2021-10-20,LRT Kelana Jaya Line,89523.0
2021-10-21,LRT Kelana Jaya Line,91679.0
2021-10-22,LRT Kelana Jaya Line,95080.0
2021-10-23,LRT Kelana Jaya Line,60774.0
2021-10-24,LRT Kelana Jaya Line,49475.0
2021-10-25,LRT Kelana Jaya Line,91283.0
2021-10-26,LRT Kelana Jaya Line,93399.0
2021-10-27,LRT Kelana Jaya Line,95063.0
2021-10-28,LRT Kelana Jaya Line,94715.0
2021-10-29,LRT Kelana Jaya Line,100053.0
2021-10-30,LRT Kelana Jaya Line,69309.0
2021-10-31,LRT Kelana Jaya Line,59246.0
2021-11-01,LRT Kelana Jaya Line,104905.0
2021-11-02,LRT Kelana Jaya Line,106712.0
2021-11-03,LRT Kelana Jaya Line,107388.0
2021-11-04,LRT Kelana Jaya Line,65000.0
2021-11-05,LRT Kelana Jaya Line,98945.0
2021-11-06,LRT Kelana Jaya Line,71646.0
2021-11-07,LRT Kelana Jaya Line,57591.0
2021-11-08,LRT Kelana Jaya Line,106991.0
2021-11-09,LRT Kelana Jaya Line,109067.0
2021-11-10,LRT Kelana Jaya Line,112012.0
2021-11-11,LRT Kelana Jaya Line,111312.0
2021-11-12,LRT Kelana Jaya Line,114562.0
2021-11-13,LRT Kelana Jaya Line,72628.0
2021-11-14,LRT Kelana Jaya Line,60513.0
2021-11-15,LRT Kelana Jaya Line,110823.0
2021-11-16,LRT Kelana Jaya Line,114461.0
2021-11-17,LRT Kelana Jaya Line,116211.0
2021-11-18,LRT Kelana Jaya Line,114512.0
2021-11-19,LRT Kelana Jaya Line,117102.0
2021-11-20,LRT Kelana Jaya Line,71981.0
2021-11-21,LRT Kelana Jaya Line,60291.0
2021-11-22,LRT Kelana Jaya Line,113073.0
2021-11-23,LRT Kelana Jaya Line,115782.0
2021-11-24,LRT Kelana Jaya Line,117942.0
2021-11-25,LRT Kelana Jaya Line,116067.0
2021-11-26,LRT Kelana Jaya Line,120365.0
2021-11-27,LRT Kelana Jaya Line,78203.0
2021-11-28,LRT Kelana Jaya Line,65438.0
2021-11-29,LRT Kelana Jaya Line,113725.0
2021-11-30,LRT Kelana Jaya Line,117002.0
2021-12-01,LRT Kelana Jaya Line,119729.0
2021-12-02,LRT Kelana Jaya Line,118429.0
2021-12-03,LRT Kelana Jaya Line,92108.0
2021-12-04,LRT Kelana Jaya Line,80805.0
2021-12-05,LRT Kelana Jaya Line,68820.0
2021-12-06,LRT Kelana Jaya Line,117216.0
2021-12-07,LRT Kelana Jaya Line,120498.0
2021-12-08,LRT Kelana Jaya Line,123450.0
2021-12-09,LRT Kelana Jaya Line,124696.0
2021-12-10,LRT Kelana Jaya Line,128119.0
2021-12-11,LRT Kelana Jaya Line,87969.0
2021-12-12,LRT Kelana Jaya Line,72652.0
2021-12-13,LRT Kelana Jaya Line,119855.0
2021-12-14,LRT Kelana Jaya Line,123406.0
2021-12-15,LRT Kelana Jaya Line,125779.0
2021-12-16,LRT Kelana Jaya Line,126617.0
2021-12-17,LRT Kelana Jaya Line,126018.0
2021-12-18,LRT Kelana Jaya Line,76103.0
2021-12-19,LRT Kelana Jaya Line,64835.0
2021-12-20,LRT Kelana Jaya Line,109618.0
2021-12-21,LRT Kelana Jaya Line,116675.0
2021-12-22,LRT Kelana Jaya Line,118920.0
2021-12-23,LRT Kelana Jaya Line,119331.0
2021-12-24,LRT Kelana Jaya Line,117766.0
2021-12-25,LRT Kelana Jaya Line,76780.0
2021-12-26,LRT Kelana Jaya Line,68342.0
2021-12-27,LRT Kelana Jaya Line,113198.0
2021-12-28,LRT Kelana Jaya Line,116871.0
2021-12-29,LRT Kelana Jaya Line,118043.0
2021-12-30,LRT Kelana Jaya Line,117573.0
2021-12-31,LRT Kelana Jaya Line,126328.0
2022-01-01,LRT Kelana Jaya Line,84319.0
2022-01-02,LRT Kelana Jaya Line,69092.0
2022-01-03,LRT Kelana Jaya Line,127098.0
2022-01-04,LRT Kelana Jaya Line,132713.0
2022-01-05,LRT Kelana Jaya Line,133924.0
2022-01-06,LRT Kelana Jaya Line,132767.0
2022-01-07,LRT Kelana Jaya Line,134437.0
2022-01-08,LRT Kelana Jaya Line,81698.0
2022-01-09,LRT Kelana Jaya Line,68595.0
2022-01-10,LRT Kelana Jaya Line,136382.0
2022-01-11,LRT Kelana Jaya Line,137666.0
2022-01-12,LRT Kelana Jaya Line,138009.0
2022-01-13,LRT Kelana Jaya Line,136254.0
2022-01-14,LRT Kelana Jaya Line,138134.0
2022-01-15,LRT Kelana Jaya Line,79576.0
2022-01-16,LRT Kelana Jaya Line,66479.0
2022-01-17,LRT Kelana Jaya Line,129828.0
2022-01-18,LRT Kelana Jaya Line,67733.0
2022-01-19,LRT Kelana Jaya Line,140682.0
2022-01-20,LRT Kelana Jaya Line,137868.0
2022-01-21,LRT Kelana Jaya Line,138395.0
2022-01-22,LRT Kelana Jaya Line,61840.0
2022-01-23,LRT Kelana Jaya Line,62420.0
2022-01-24,LRT Kelana Jaya Line,135619.0
2022-01-25,LRT Kelana Jaya Line,140534.0
2022-01-26,LRT Kelana Jaya Line,141511.0
2022-01-27,LRT Kelana Jaya Line,138386.0
2022-01-28,LRT Kelana Jaya Line,139472.0
2022-01-29,LRT Kelana Jaya Line,75894.0
2022-01-30,LRT Kelana Jaya Line,65290.0
2022-01-31,LRT Kelana Jaya Line,97788.0
2022-02-01,LRT Kelana Jaya Line,78843.0
2022-02-02,LRT Kelana Jaya Line,63266.0
2022-02-03,LRT Kelana Jaya Line,74221.0
2022-02-04,LRT Kelana Jaya Line,93248.0
2022-02-05,LRT Kelana Jaya Line,63713.0
2022-02-06,LRT Kelana Jaya Line,55194.0
2022-02-07,LRT Kelana Jaya Line,124610.0
2022-02-08,LRT Kelana Jaya Line,124969.0
2022-02-09,LRT Kelana Jaya Line,121477.0
2022-02-10,LRT Kelana Jaya Line,118187.0
2022-02-11,LRT Kelana Jaya Line,118590.0
2022-02-12,LRT Kelana Jaya Line,68628.0
2022-02-13,LRT Kelana Jaya Line,58540.0
2022-02-14,LRT Kelana Jaya Line,117568.0
2022-02-15,LRT Kelana Jaya Line,115961.0
2022-02-16,LRT Kelana Jaya Line,115810.0
2022-02-17,LRT Kelana Jaya Line,111937.0
2022-02-18,LRT Kelana Jaya Line,111114.0
2022-02-19,LRT Kelana Jaya Line,67440.0
2022-02-20,LRT Kelana Jaya Line,54777.0
2022-02-21,LRT Kelana Jaya Line,109198.0
2022-02-22,LRT Kelana Jaya Line,110337.0
2022-02-23,LRT Kelana Jaya Line,110634.0
2022-02-24,LRT Kelana Jaya Line,106205.0
2022-02-25,LRT Kelana Jaya Line,108539.0
2022-02-26,LRT Kelana Jaya Line,69957.0
2022-02-27,LRT Kelana Jaya Line,59557.0
2022-02-28,LRT Kelana Jaya Line,110044.0
2022-03-01,LRT Kelana Jaya Line,111374.0
2022-03-02,LRT Kelana Jaya Line,112833.0
2022-03-03,LRT Kelana Jaya Line,111200.0
2022-03-04,LRT Kelana Jaya Line,110925.0
2022-03-05,LRT Kelana Jaya Line,69349.0
2022-03-06,LRT Kelana Jaya Line,64235.0
2022-03-07,LRT Kelana Jaya Line,119234.0
2022-03-08,LRT Kelana Jaya Line,116376.0
2022-03-09,LRT Kelana Jaya Line,117385.0
2022-03-10,LRT Kelana Jaya Line,115746.0
2022-03-11,LRT Kelana Jaya Line,116836.0
2022-03-12,LRT Kelana Jaya Line,73444.0
2022-03-13,LRT Kelana Jaya Line,65658.0
2022-03-14,LRT Kelana Jaya Line,114490.0
2022-03-15,LRT Kelana Jaya Line,117249.0
2022-03-16,LRT Kelana Jaya Line,118663.0
2022-03-17,LRT Kelana Jaya Line,117285.0
2022-03-18,LRT Kelana Jaya Line,119756.0
2022-03-19,LRT Kelana Jaya Line,78543.0
2022-03-20,LRT Kelana Jaya Line,65824.0
2022-03-21,LRT Kelana Jaya Line,115708.0
2022-03-22,LRT Kelana Jaya Line,118980.0
2022-03-23,LRT Kelana Jaya Line,122409.0
2022-03-24,LRT Kelana Jaya Line,122554.0
2022-03-25,LRT Kelana Jaya Line,128740.0
2022-03-26,LRT Kelana Jaya Line,88042.0
2022-03-27,LRT Kelana Jaya Line,73897.0
2022-03-28,LRT Kelana Jaya Line,122934.0
2022-03-29,LRT Kelana Jaya Line,128467.0
2022-03-30,LRT Kelana Jaya Line,133843.0
2022-03-31,LRT Kelana Jaya Line,136642.0
2022-04-01,LRT Kelana Jaya Line,146680.0
2022-04-02,LRT Kelana Jaya Line,93015.0
2022-04-03,LRT Kelana Jaya Line,55332.0
2022-04-04,LRT Kelana Jaya Line,126512.0
2022-04-05,LRT Kelana Jaya Line,132361.0
2022-04-06,LRT Kelana Jaya Line,137164.0
2022-04-07,LRT Kelana Jaya Line,137458.0
2022-04-08,LRT Kelana Jaya Line,141574.0
2022-04-09,LRT Kelana Jaya Line,75926.0
2022-04-10,LRT Kelana Jaya Line,66454.0
2022-04-11,LRT Kelana Jaya Line,138042.0
2022-04-12,LRT Kelana Jaya Line,142081.0
2022-04-13,LRT Kelana Jaya Line,145722.0
2022-04-14,LRT Kelana Jaya Line,144658.0
2022-04-15,LRT Kelana Jaya Line,149336.0
2022-04-16,LRT Kelana Jaya Line,89478.0
2022-04-17,LRT Kelana Jaya Line,73724.0
2022-04-18,LRT Kelana Jaya Line,136265.0
2022-04-19,LRT Kelana Jaya Line,77848.0
2022-04-20,LRT Kelana Jaya Line,152385.0
2022-04-21,LRT Kelana Jaya Line,154833.0
2022-04-22,LRT Kelana Jaya Line,162330.0
2022-04-23,LRT Kelana Jaya Line,113889.0
2022-04-24,LRT Kelana Jaya Line,94331.0
2022-04-25,LRT Kelana Jaya Line,162437.0
2022-04-26,LRT Kelana Jaya Line,166623.0
2022-04-27,LRT Kelana Jaya Line,168954.0
2022-04-28,LRT Kelana Jaya Line,169249.0
2022-04-29,LRT Kelana Jaya Line,167248.0
2022-04-30,LRT Kelana Jaya Line,97826.0
2022-05-01,LRT Kelana Jaya Line,88100.0
2022-05-02,LRT Kelana Jaya Line,91386.0
2022-05-03,LRT Kelana Jaya Line,106558.0
2022-05-04,LRT Kelana Jaya Line,84030.0
2022-05-05,LRT Kelana Jaya Line,109830.0
2022-05-06,LRT Kelana Jaya Line,112954.0
2022-05-07,LRT Kelana Jaya Line,85848.0
2022-05-08,LRT Kelana Jaya Line,81006.0
2022-05-09,LRT Kelana Jaya Line,154107.0
2022-05-10,LRT Kelana Jaya Line,162942.0
2022-05-11,LRT Kelana Jaya Line,168866.0
2022-05-12,LRT Kelana Jaya Line,169588.0
2022-05-13,LRT Kelana Jaya Line,178090.0
2022-05-14,LRT Kelana Jaya Line,123882.0
2022-05-15,LRT Kelana Jaya Line,111061.0
2022-05-16,LRT Kelana Jaya Line,92095.0
2022-05-17,LRT Kelana Jaya Line,173924.0
2022-05-18,LRT Kelana Jaya Line,179596.0
2022-05-19,LRT Kelana Jaya Line,179286.0
2022-05-20,LRT Kelana Jaya Line,177055.0
2022-05-21,LRT Kelana Jaya Line,112718.0
2022-05-22,LRT Kelana Jaya Line,95912.0
2022-05-23,LRT Kelana Jaya Line,171952.0
2022-05-24,LRT Kelana Jaya Line,179714.0
2022-05-25,LRT Kelana Jaya Line,182571.0
2022-05-26,LRT Kelana Jaya Line,183744.0
2022-05-27,LRT Kelana Jaya Line,188027.0
2022-05-28,LRT Kelana Jaya Line,125357.0
2022-05-29,LRT Kelana Jaya Line,101529.0
2022-05-30,LRT Kelana Jaya Line,177696.0
2022-05-31,LRT Kelana Jaya Line,186095.0
2022-06-01,LRT Kelana Jaya Line,193943.0
2022-06-02,LRT Kelana Jaya Line,190196.0
2022-06-03,LRT Kelana Jaya Line,194596.0
2022-06-04,LRT Kelana Jaya Line,126549.0
2022-06-05,LRT Kelana Jaya Line,128614.0
2022-06-06,LRT Kelana Jaya Line,113716.0
2022-06-07,LRT Kelana Jaya Line,193520.0
2022-06-08,LRT Kelana Jaya Line,207724.0
2022-06-09,LRT Kelana Jaya Line,204177.0
2022-06-10,LRT Kelana Jaya Line,199677.0
2022-06-11,LRT Kelana Jaya Line,129486.0
2022-06-12,LRT Kelana Jaya Line,101999.0
2022-06-13,LRT Kelana Jaya Line,181545.0
2022-06-14,LRT Kelana Jaya Line,193835.0
2022-06-15,LRT Kelana Jaya Line,192143.0
2022-06-16,LRT Kelana Jaya Line,195241.0
2022-06-17,LRT Kelana Jaya Line,207611.0
2022-06-18,LRT Kelana Jaya Line,143497.0
2022-06-19,LRT Kelana Jaya Line,127028.0
2022-06-20,LRT Kelana Jaya Line,198575.0
2022-06-21,LRT Kelana Jaya Line,209439.0
2022-06-22,LRT Kelana Jaya Line,213269.0
2022-06-23,LRT Kelana Jaya Line,212473.0
2022-06-24,LRT Kelana Jaya Line,216502.0
2022-06-25,LRT Kelana Jaya Line,162279.0
2022-06-26,LRT Kelana Jaya Line,140700.0
2022-06-27,LRT Kelana Jaya Line,204633.0
2022-06-28,LRT Kelana Jaya Line,211062.0
2022-06-29,LRT Kelana Jaya Line,216743.0
2022-06-30,LRT Kelana Jaya Line,215592.0
2022-07-01,LRT Kelana Jaya Line,222001.0
2022-07-02,LRT Kelana Jaya Line,165494.0
2022-07-03,LRT Kelana Jaya Line,139231.0
2022-07-04,LRT Kelana Jaya Line,205686.0
2022-07-05,LRT Kelana Jaya Line,217152.0
2022-07-06,LRT Kelana Jaya Line,221650.0
2022-07-07,LRT Kelana Jaya Line,217903.0
2022-07-08,LRT Kelana Jaya Line,208846.0
2022-07-09,LRT Kelana Jaya Line,128805.0
2022-07-10,LRT Kelana Jaya Line,129409.0
2022-07-11,LRT Kelana Jaya Line,119503.0
2022-07-12,LRT Kelana Jaya Line,210442.0
2022-07-13,LRT Kelana Jaya Line,211022.0
2022-07-14,LRT Kelana Jaya Line,213817.0
2022-07-15,LRT Kelana Jaya Line,213174.0
2022-07-16,LRT Kelana Jaya Line,116248.0
2022-07-17,LRT Kelana Jaya Line,93781.0
2022-07-18,LRT Kelana Jaya Line,181558.0
2022-07-19,LRT Kelana Jaya Line,193037.0
2022-07-20,LRT Kelana Jaya Line,197842.0
2022-07-21,LRT Kelana Jaya Line,192678.0
2022-07-22,LRT Kelana Jaya Line,187516.0
2022-07-23,LRT Kelana Jaya Line,108353.0
2022-07-24,LRT Kelana Jaya Line,88813.0
2022-07-25,LRT Kelana Jaya Line,183219.0
2022-07-26,LRT Kelana Jaya Line,197510.0
2022-07-27,LRT Kelana Jaya Line,196302.0
2022-07-28,LRT Kelana Jaya Line,191922.0
2022-07-29,LRT Kelana Jaya Line,187346.0
2022-07-30,LRT Kelana Jaya Line,119090.0
2022-07-31,LRT Kelana Jaya Line,101614.0
2022-08-01,LRT Kelana Jaya Line,186888.0
2022-08-02,LRT Kelana Jaya Line,198902.0
2022-08-03,LRT Kelana Jaya Line,202120.0
2022-08-04,LRT Kelana Jaya Line,200429.0
2022-08-05,LRT Kelana Jaya Line,197260.0
2022-08-06,LRT Kelana Jaya Line,119981.0
2022-08-07,LRT Kelana Jaya Line,101612.0
2022-08-08,LRT Kelana Jaya Line,190783.0
2022-08-09,LRT Kelana Jaya Line,204577.0
2022-08-10,LRT Kelana Jaya Line,207871.0
2022-08-11,LRT Kelana Jaya Line,202523.0
2022-08-12,LRT Kelana Jaya Line,196478.0
2022-08-13,LRT Kelana Jaya Line,115701.0
2022-08-14,LRT Kelana Jaya Line,96053.0
2022-08-15,LRT Kelana Jaya Line,190010.0
2022-08-16,LRT Kelana Jaya Line,204832.0
2022-08-17,LRT Kelana Jaya Line,207230.0
2022-08-18,LRT Kelana Jaya Line,203418.0
2022-08-19,LRT Kelana Jaya Line,198205.0
2022-08-20,LRT Kelana Jaya Line,114357.0
2022-08-21,LRT Kelana Jaya Line,97222.0
2022-08-22,LRT Kelana Jaya Line,191757.0
2022-08-23,LRT Kelana Jaya Line,207057.0
2022-08-24,LRT Kelana Jaya Line,211256.0
2022-08-25,LRT Kelana Jaya Line,205547.0
2022-08-26,LRT Kelana Jaya Line,204589.0
2022-08-27,LRT Kelana Jaya Line,120729.0
2022-08-28,LRT Kelana Jaya Line,102529.0
2022-08-29,LRT Kelana Jaya Line,199398.0
2022-08-30,LRT Kelana Jaya Line,228041.0
2022-08-31,LRT Kelana Jaya Line,184232.0
2022-09-01,LRT Kelana Jaya Line,202727.0
2022-09-02,LRT Kelana Jaya Line,200995.0
2022-09-03,LRT Kelana Jaya Line,123338.0
2022-09-04,LRT Kelana Jaya Line,111391.0
2022-09-05,LRT Kelana Jaya Line,205600.0
2022-09-06,LRT Kelana Jaya Line,221795.0
2022-09-07,LRT Kelana Jaya Line,230551.0
2022-09-08,LRT Kelana Jaya Line,226156.0
2022-09-09,LRT Kelana Jaya Line,212490.0
2022-09-10,LRT Kelana Jaya Line,137828.0
2022-09-11,LRT Kelana Jaya Line,102184.0
2022-09-12,LRT Kelana Jaya Line,203283.0
2022-09-13,LRT Kelana Jaya Line,217410.0
2022-09-14,LRT Kelana Jaya Line,220095.0
2022-09-15,LRT Kelana Jaya Line,219467.0
2022-09-16,LRT Kelana Jaya Line,122381.0
2022-09-17,LRT Kelana Jaya Line,115563.0
2022-09-18,LRT Kelana Jaya Line,94374.0
2022-09-19,LRT Kelana Jaya Line,193719.0
2022-09-20,LRT Kelana Jaya Line,212002.0
2022-09-21,LRT Kelana Jaya Line,215809.0
2022-09-22,LRT Kelana Jaya Line,209113.0
2022-09-23,LRT Kelana Jaya Line,204794.0
2022-09-24,LRT Kelana Jaya Line,122413.0
2022-09-25,LRT Kelana Jaya Line,99624.0
2022-09-26,LRT Kelana Jaya Line,188643.0
2022-09-27,LRT Kelana Jaya Line,210920.0
2022-09-28,LRT Kelana Jaya Line,215116.0
2022-09-29,LRT Kelana Jaya Line,210350.0
2022-09-30,LRT Kelana Jaya Line,205963.0
2022-10-01,LRT Kelana Jaya Line,127192.0
2022-10-02,LRT Kelana Jaya Line,109332.0
2022-10-03,LRT Kelana Jaya Line,205792.0
2022-10-04,LRT Kelana Jaya Line,221519.0
2022-10-05,LRT Kelana Jaya Line,225715.0
2022-10-06,LRT Kelana Jaya Line,221409.0
2022-10-07,LRT Kelana Jaya Line,212753.0
2022-10-08,LRT Kelana Jaya Line,133005.0
2022-10-09,LRT Kelana Jaya Line,120017.0
2022-10-10,LRT Kelana Jaya Line,102022.0
2022-10-11,LRT Kelana Jaya Line,217648.0
2022-10-12,LRT Kelana Jaya Line,221821.0
2022-10-13,LRT Kelana Jaya Line,220431.0
2022-10-14,LRT Kelana Jaya Line,214623.0
2022-10-15,LRT Kelana Jaya Line,124157.0
2022-10-16,LRT Kelana Jaya Line,106501.0
2022-10-17,LRT Kelana Jaya Line,205096.0
2022-10-18,LRT Kelana Jaya Line,219875.0
2022-10-19,LRT Kelana Jaya Line,225231.0
2022-10-20,LRT Kelana Jaya Line,221514.0
2022-10-21,LRT Kelana Jaya Line,216630.0
2022-10-22,LRT Kelana Jaya Line,135745.0
2022-10-23,LRT Kelana Jaya Line,133166.0
2022-10-24,LRT Kelana Jaya Line,110824.0
2022-10-25,LRT Kelana Jaya Line,192263.0
2022-10-26,LRT Kelana Jaya Line,200722.0
2022-10-27,LRT Kelana Jaya Line,204578.0
2022-10-28,LRT Kelana Jaya Line,200216.0
2022-10-29,LRT Kelana Jaya Line,124113.0
2022-10-30,LRT Kelana Jaya Line,100900.0
2022-10-31,LRT Kelana Jaya Line,196177.0
2022-11-01,LRT Kelana Jaya Line,213340.0
2022-11-02,LRT Kelana Jaya Line,215830.0
2022-11-03,LRT Kelana Jaya Line,212684.0
2022-11-04,LRT Kelana Jaya Line,207194.0
2022-11-05,LRT Kelana Jaya Line,118744.0
2022-11-06,LRT Kelana Jaya Line,102587.0
2022-11-07,LRT Kelana Jaya Line,186418.0
2022-11-08,LRT Kelana Jaya Line,134319.0
2022-11-09,LRT Kelana Jaya Line,46292.0
2022-11-10,LRT Kelana Jaya Line,40717.0
2022-11-11,LRT Kelana Jaya Line,39608.0
2022-11-12,LRT Kelana Jaya Line,21820.0
2022-11-13,LRT Kelana Jaya Line,18080.0
2022-11-14,LRT Kelana Jaya Line,157358.0
2022-11-15,LRT Kelana Jaya Line,197786.0
2022-11-16,LRT Kelana Jaya Line,218582.0
2022-11-17,LRT Kelana Jaya Line,209881.0
2022-11-18,LRT Kelana Jaya Line,105703.0
2022-11-19,LRT Kelana Jaya Line,89707.0
2022-11-20,LRT Kelana Jaya Line,94362.0
2022-11-21,LRT Kelana Jaya Line,173870.0
2022-11-22,LRT Kelana Jaya Line,208018.0
2022-11-23,LRT Kelana Jaya Line,215463.0
2022-11-24,LRT Kelana Jaya Line,213730.0
2022-11-25,LRT Kelana Jaya Line,208569.0
2022-11-26,LRT Kelana Jaya Line,132412.0
2022-11-27,LRT Kelana Jaya Line,113005.0
2022-11-28,LRT Kelana Jaya Line,100718.0
2022-11-29,LRT Kelana Jaya Line,177906.0
2022-11-30,LRT Kelana Jaya Line,216826.0
2022-12-01,LRT Kelana Jaya Line,219104.0
2022-12-02,LRT Kelana Jaya Line,215439.0
2022-12-03,LRT Kelana Jaya Line,147355.0
2022-12-04,LRT Kelana Jaya Line,116524.0
2022-12-05,LRT Kelana Jaya Line,206273.0
2022-12-06,LRT Kelana Jaya Line,220625.0
2022-12-07,LRT Kelana Jaya Line,221959.0
2022-12-08,LRT Kelana Jaya Line,221779.0
2022-12-09,LRT Kelana Jaya Line,216881.0
2022-12-10,LRT Kelana Jaya Line,134952.0
2022-12-11,LRT Kelana Jaya Line,119193.0
2022-12-12,LRT Kelana Jaya Line,186561.0
2022-12-13,LRT Kelana Jaya Line,220856.0
2022-12-14,LRT Kelana Jaya Line,222619.0
2022-12-15,LRT Kelana Jaya Line,221878.0
2022-12-16,LRT Kelana Jaya Line,217175.0
2022-12-17,LRT Kelana Jaya Line,173060.0
2022-12-18,LRT Kelana Jaya Line,150667.0
2022-12-19,LRT Kelana Jaya Line,200710.0
2022-12-20,LRT Kelana Jaya Line,212073.0
2022-12-21,LRT Kelana Jaya Line,216365.0
2022-12-22,LRT Kelana Jaya Line,208509.0
2022-12-23,LRT Kelana Jaya Line,205977.0
2022-12-24,LRT Kelana Jaya Line,149332.0
2022-12-25,LRT Kelana Jaya Line,147068.0
